"","X","text","stance","sentiment","balanced_train","vader_scores","vader_rep"
"14243",14243,"Just a few folks https://t.co/6vJtpxHeop",1,1,0,0,0
"14244",14244,"i wish i could have been apart of the #WomensMarch 😩",1,1,0,0.1531,0.402
"14245",14245,"New bling. I'm walking 2017 miles in 2017, so along the way, I supported @ACLU 's Civil Rights Awareness Campaign. #amwalking #WomensMarch https://t.co/ohSiQweUSX",1,1,0,0.3182,0.318
"14246",14246,"RT @TenishaTBell: Thx Ro for highlighting #womensmarch! I was humbled to rep #Atlanta #Women &amp; #5thDistrict #NewsOneNow @rolandsmartin http…",1,1,0,0.4199,0.42
"14247",14247,"RT @Carolde: I was part of that march also @ThatzMimi 🇺🇸🇺🇸🇺🇸
@JerseyGirlD2 @grammy620 @DHecei @dawnellemurray @agent_it @Andromodid https:/…",1,1,0,0,0
"14248",14248,"Facebook Live https://t.co/zTgv5k1FYM …
this is absolutely amazing and beautiful #WomensMarch",1,1,0,0.8503,0.85
"14249",14249,"RT @gamergod: Wow. Trump is painting a picture that the media is lying he will push on that failing strategy. In his own words sad! #truthh…",1,0,1,-0.7424,-0.742
"14250",14250,"There's a dancing Trump you can pay a dollar to egg! 😂 #WomensMarch #Oakland https://t.co/K9g4MoKBf2",1,1,0,0.4199,-0.176
"14251",14251,"Things are very much turnt up AND lit here at the march #WomensMarch https://t.co/sqrqJ7uEoA",1,1,1,0,0
"14252",14252,"#WomensMarch 
Disgusting,  Vulgar,  Hateful, Disrespectful, group of people who do not speak for real women.",1,1,1,-0.765,-0.765
"14253",14253,"My queens on this historic day! 👊#WomensMarch #WMNYC #WhyWeMarch https://t.co/XodEORGVX9",1,1,0,0,0
"14254",14254,"Think mid-terms, people. Think local &amp; state. Thanks to all the men and women marching! #WomensMarch #PINKHATS With ❤from New Zealand.",1,1,0,0.4926,0.493
"14255",14255,"RT @LLRawlings: @NekoCase I marched in Oakland today; it was a something! So many of us!  #WomensMarch https://t.co/zuUfO4gYJG",1,1,1,0,0
"14256",14256,"All the feels watching the #womensmarch pics from all over the world. ✊",1,1,0,0,0
"14257",14257,"RT @tzaw: Can't let his policies win. Fight for our rights and what's right for the country. #whyimarch https://t.co/YFIfob4abs",1,0,1,0.296,0.296
"14258",14258,"RT @Giulia_B: There's a #WomensMarch near you this Saturday. Find out where you can march in support of #WomensMarchOnWashington. https://t…",1,1,1,0.4019,0.402
"14259",14259,"@LAPDHQ thank you for the outstanding job at the #WomensMarch yesterday, you made it look easy, we know it was challenging! #losangeles",1,1,1,0.8832,0.883
"14260",14260,"RT @diazbriseno: This is your land! #WomensMarch https://t.co/1GqZgtVDGw",1,1,0,0,0
"14261",14261,"#Denver y'all #policepussyhat #WomensMarch https://t.co/HSZNebgrLj",1,1,0,0,0
"14262",14262,"I teared up when one of our #WomensMarch speakers reminded us ""dissent is patriotic"". Our President is a threat to this American principle.",1,0,0,-0.5267,-0.527
"14263",14263,"RT @sppeoples: Son of President Trump's national security adviser: https://t.co/H64lI04YxA",1,1,1,0.34,0.34
"14264",14264,"RT @FriasMp: Trump threw a party that nobody went to &amp; then the cool kids threw an even bigger one the next day. How's it feel to be in hig…",1,1,0,0.6124,0.612
"14265",14265,"RT @secupp: So, ""(Some) Women's March"".  https://t.co/CKdmCTCS80",1,1,0,0,0
"14266",14266,"RT @MinionsRiseUp: Amazing resource to find the closest march to you! Don't miss out on this historic event! https://t.co/dob5tLiMIx",1,1,1,0.703,0.703
"14267",14267,"RT @Anfoooey: #WomensMarch Libs unaware their lead organizer is pro-Sharia @lsarsour believes in interest free loans, but beating of wives=…",0,0,1,-0.3071,-0.307
"14268",14268,"MOST of the women on the March will be honoring #HillaryClinton https://t.co/LRWmi78AIj",1,1,0,0.5106,0.511
"14269",14269,"RT @RVAwonk: 👏 There Are More People At National Mall For #WomensMarch Than Attended Trump Inauguration 👏 https://t.co/r1aARGY7Og",1,1,0,0,0
"14270",14270,"RT @mundanematt: I'm listening to @AshleyJudd's speech from yesterday.... Holy shit... What drugs are she on? And did she attack Pokémon? #…",0,0,1,-0.7941,-0.794
"14271",14271,"Seeing so many amazing turnouts around the WORLD! #WomensMarch",1,1,0,0.6565,0.656
"14272",14272,"we're willing to talk to senators, congressmen, and even the new president, but they're not willing to listen. https://t.co/K92f9A0JIz",1,0,0,0,0
"14273",14273,"Mike Pence Disappointed In The 200,000 Husbands And Fathers Who Permitted Women To Attend #WomensMarch https://t.co/Jv3Ithnlru via @theonion",1,0,0,-0.4767,-0.477
"14274",14274,"want to talk about ""Women's Issues""?  Let's talk about Economic Justice, Climate Change, Health Care,Prison Reform,Education 
#WomensMarch",1,1,0,0.5719,0.572
"14275",14275,"We've never been more honored to be a part of a movement. Yesterday was everything. #WomensMarch https://t.co/EadT8pmkVU",1,1,0,-0.5088,-0.509
"14276",14276,"The world was watching us today, and we delivered. Thanks to ALL who marched, wherever u are! #AtlantaMarch #WomensMarch #nastywomenunite",1,1,0,0.4926,0.493
"14277",14277,"I LOVE THIS https://t.co/iMBWywPupt",1,1,0,0.7125,0.713
"14278",14278,"@gogreen18 just a friendly reminder to self care. Some of the twitter hate on you is just unreal.... #love #WomensMarch",1,0,0,0.7845,0.785
"14279",14279,"so uh can we talk about the ACTIVITY on this tweet ??? https://t.co/yL7NpD0A8W",1,1,0,0,0
"14280",14280,"RT @MaryFrancellSha: Sam and the suffragettes! @FullFrontalSamB @womensmarch #whyimarch https://t.co/IEga3YexJx",1,1,0,0,0
"14281",14281,"RT @Sooriclover: Watch the whole video-size is so damn impressive! It just keeps going &amp; going #WomensMarch #WomensMarchOnWashington 
https…",1,1,0,0.0974,0.221
"14282",14282,"RT @MyDomaineAU: 9 empowering quotes from the #WomensMarch on Washington: https://t.co/QUvr3tEJU8 https://t.co/yrhfaCIkEs",1,1,1,0,0
"14283",14283,"LOVED this! He tried to present an argument about DNC chair election. This was NOT the place for divisiveness https://t.co/slfuNqiPW8",1,0,0,0.5307,0.531
"14284",14284,"RT @tiredAmerican16: My money is on Caitlyn Jenner to be first one across finish line.

 #WomensMarch
#maga https://t.co/Q7YIme043W",0,1,1,0,0
"14285",14285,"This is what democracy looks like. #pdx #WomensMarch #womensmarchpdx https://t.co/AbbRnfLXLv",1,1,0,0.3612,0.361
"14286",14286,"RT @malexgaysanvers: OHMIGOD IM- 

look at mel im literally crying 😭😭😭😭😭❤️❤️ #womensmarchonwashington #WomensMarch #Supergirl https://t.co/…",1,1,1,-0.9559,-0.477
"14287",14287,"Thank you John Kerry! https://t.co/exvo7b8848",1,1,0,0.4199,0.42
"14288",14288,"RT @grammy620: OMG .. this is disgusting. These ""women"" sure don't represent the decent American women! #WomensMarch https://t.co/C3d6wZeRwr",0,0,1,-0.3382,-0.338
"14289",14289,"RT @RevkahJC: What should frighten many people is the women marching in the #WomensMarch did not know the history behind the organizer. htt…",0,0,1,-0.34,-0.34
"14290",14290,"RT @Prepon_Vause: Laura Prepon attending the #WomensMarch at Sundance Film Festival 👊🏻🙌🏻❤️ https://t.co/eGDwwPGWsw",1,1,1,0.4939,0.494
"14291",14291,"RT @foxfire2112: .@DWStweets when U took away thousands of women's votes in the primaries you lost the right to be relevant in this.Step aw…",1,0,0,-0.3182,-0.318
"14292",14292,"@HillaryClinton @womensmarch so sad we are not celebrating your victory",1,0,0,-0.7899,-0.75
"14293",14293,"Dear white people,
Please leave your ""love trumps hate"" sign at home today. From all of us!
#WomensMarch",1,1,0,0.6696,0.67
"14294",14294,"RT @hehawaiiau: Horrid @realDonaldTrump fires legendary Charlie Brotman. #WomensMarch picks him up. #LoveTrumpsHate  https://t.co/NnbzOsfQpD",1,0,1,-0.5423,-0.542
"14295",14295,"RT @ChristianDems: #ChristianDemocrat representing in South Palm Beach,#Florida today! #womensmarch Thanks to the… https://t.co/TH7LqmLRcG",1,1,0,0.4926,0.493
"14296",14296,"RT @womensmarchla: Thankyou @RealDonnaDees for joining our historic movement. We are so proud to march with you. #BradyCampaign #whyImarch…",1,1,1,0.6113,0.526
"14297",14297,"R E S P E C T. https://t.co/6ff1XN0fAa",1,1,0,0,0
"14298",14298,"Choose LOVE. #womensmarch #womensmarchlosangeles #lovetrumpshate #downtownLA #latergram https://t.co/Vw0ehjbfQI",1,1,0,0.7125,0.713
"14299",14299,"RT @jonestowncoffee: OUCH! #owned #womensmarch #Ghostbusters https://t.co/2Tskuek3XT",1,1,0,0,0
"14300",14300,"@TomWellborn @NatsLibrarian @jolinegkg @seanspicer @PressSec Albuquerque had 10k on the Plaza. Only has 12k capacity 4 #WomensMarch",1,1,0,0,0
"14301",14301,"RT @NewtonDems_MA: Full room for Jan #NewtonDems ExComm mtg. Topics include #trust act, custodians, #WomensMarch, and #NewtonMA politics. h…",1,1,0,0.5106,0.511
"14302",14302,"Soros is the dark money behind the #WomensMarch It's time to investigate and expose his secrets. https://t.co/rJfo5J9MUM",0,0,1,-0.1531,-0.153
"14303",14303,"RT @Alatarielle2: @RCArmitage Thank you ❤️! We march globally- even here in Munich ! https://t.co/3Qb5EDc3T8",1,1,0,0.4738,0.474
"14304",14304,"love me some #@FeministaJones! ✊🏾✊🏾✊🏾✊🏿✊🏿✊🏿 https://t.co/9eae4F0AWA",1,1,0,0.6696,0.67
"14305",14305,"RT @adler_emily: We made history at #womensmarch. Now it’s time to make our voices heard. First up: send a postcard to your Senators https:…",1,1,0,0,0
"14306",14306,"RT @EveilCharm: #WomensMarch
""What are we Marching for!""
""Women's Rights!""
""What Rights don't we have?!""
""Uhhh... ummmm....""",1,1,0,0,0
"14307",14307,"RT @CarolynWea: Join us, gentlemen.
Women's marches around the world on January 21st.
#WomensMarch https://t.co/CO3gfcNH6S",1,1,0,0.296,0.296
"14308",14308,"RT @vicesandfevers: respect our existence or expect resistance 💗💗 #womensmarch https://t.co/kKc29uwEFX",1,1,0,0.9313,0.477
"14309",14309,"RT @CNNnewsroom: The crowd at the DC #WomensMarch stretches as ""far as the eye can see,"" @KyungLahCNN says. https://t.co/8i9C0eRyzT",1,1,0,0,0
"14310",14310,"Today, I am exceptionally proud to be a woman 💖

#WomensMarch",1,1,1,0.8687,0.526
"14311",14311,"RT @WaymonHudson: #whyIMarch:
Women's Rights are Human Rights. LGBTQ Rights are Human Rights. Voting Rights are Human Rights.

@womensmarch…",1,1,0,0,0
"14312",14312,"RT @OCAmericans: I'm Texan ask abortion Barbie Wendy Davis how well this sort of trashy display helps them! Dems are done! People w/morals…",0,0,1,0.6467,0.615
"14313",14313,"RT @RobbyVikaro: 😂😂😂 One of today's best signs... #WomensMarch --&gt; @POTUS @realDonaldTrump  @WhiteHouse https://t.co/rLPbBhJfJy",1,1,0,0.9169,0.743
"14314",14314,"I will be there with the @womensmarch on Washington.  Join me. @AthleteAlly #WomensMarchOnWashington #EqualityIsATeamSport https://t.co/YNA57uhmpN",1,1,0,0.296,0.296
"14315",14315,"RT @sharonlawrence: Thanks for joining us on such a powerful night for @girlrising  &amp; @WriteGirlLA  at @1stChurchLA https://t.co/N4OVnMXa4r",1,1,0,0.6908,0.691
"14316",14316,"So mr trump will never release taxes &amp; now they r trying 2pull US out of the UN!  #keepmarching #WomensMarch #clowncar still has passengers https://t.co/yg2y04BOiU",1,0,0,0,0
"14317",14317,"RT @Shoq: 1.5 billion times THIS ➤  #womensmarch https://t.co/8WYJzFp9QQ",1,1,0,0,0
"14318",14318,"When you're at the Women's March and your jam comes on #WomensMarch https://t.co/eGzJ6w4RTp",1,1,0,0,0
"14319",14319,"@LaurenJauregui so fucking proud of you #WomensMarch",1,1,0,0.5678,0.568
"14320",14320,"this is beautiful to watch💕💕💕  #WomensMarch https://t.co/P9m0WjHRri",1,1,0,0.9571,0.599
"14321",14321,"RT @donnabrazile: From sea to shining sea....#WomensMarch",1,1,0,0,0
"14322",14322,"RT @Nataya: We will not choose some of our rights over all of our rights
#WomensMarch #TheResistance #RadicalLove
This is only beginning #r…",1,0,1,0,0
"14323",14323,"RT @TheFix: Stuff like this is bad for everyone -- whether you like Trump or loathe him https://t.co/eL2Bik2UfE",1,0,0,-0.4019,-0.402
"14324",14324,"RT billmckibben: Penguins--who have a lot at stake--joining Antarctica version of #WomensMarch https://t.co/RCVtaE2yel",1,1,0,0,0
"14325",14325,"@AshleyJudd @womensmarch you are a garden variety ""h-actor"" with no real knowledge of anything -making malicious and defamatory statements",0,0,1,-0.296,-0.296
"14326",14326,"RT @lorrainztweetz: #WomensMarch Crowds in DC NYC Chicago L.A. have swarmed the streets today. Beautiful solidarity!

Do u hear THE PEOPLE,…",1,1,1,0.75,0.75
"14327",14327,"Proud to be a part of this historic march. #WomensMarch https://t.co/dX4fi9Vzn7",1,1,0,0.4767,0.477
"14328",14328,"RT @LeslieMTaylor1: Definitely, @realDonaldJTrump should continue to tweet, we the people are 
behind him on his plans for America &amp; tweeti…",1,1,0,0.4019,0.402
"14329",14329,"No protest marches planned for this? No no nothing... hmmmmm #WomensMarch https://t.co/xR20RfUve6",0,0,1,0.3875,0.388
"14330",14330,"don't forget about today, don't stop talking about today, don't stop ever. remember. this is history in the making #womensmarch",1,1,0,0.5334,0.533
"14331",14331,"Oy! If you squint you can see me, my partner, and his 72 yo mom in the crowd!!! #womensmarch https://t.co/352Pn05nGh",1,1,0,0,0
"14332",14332,"RT @jsavite: As your orange cheesus says...'America First!' https://t.co/cGIZIfHSQJ",1,1,0,0,0
"14333",14333,"RT @DanaDelany: Pink power https://t.co/lEqMoclUaL",1,1,0,0,0
"14334",14334,"#WomensMarch info: ""World YWCA will march in solidarity with those marching in Washington  D.C. on Jan 21st. March organised in Geneva.""",1,1,0,0.296,0.296
"14335",14335,"RT @kate4peace2016: Brilliant #WomensMarch today - Trafalgar Square packed and end still at US embassy! Solidarity with all marching today…",1,1,0,0.7424,0.742
"14336",14336,"RT @annieonline: .@GirlScouts &amp; @SylviaAcevedo: Stand with your values! #BoycottTrump's inauguration https://t.co/Dz3PTjjPjb via @moveon #W…",1,1,0,0.4574,0.457
"14337",14337,"RT @BadASSSery: What's next?
GO LOCAL
Follow @IndivisibleTeam @MMFlint @LisaBloom @KeithOlbermann
Create Rapid Response Teams
RUN FOR OFFIC…",1,1,0,0.2732,0.273
"14338",14338,"❤❤ so much love. https://t.co/ecSotsej1l",1,1,0,0.931,0.668
"14339",14339,"That was incredible and I basically think everything is shit #womensmarch https://t.co/rEHsnIKqW7",1,1,0,-0.5574,-0.557
"14340",14340,"@jfuentes @womensmarch @reMmbrdMulatta I can't even!!! Adorbs",1,0,0,0,0
"14341",14341,"Today's #WomensMarch is proof of that! https://t.co/eXLwZpUQBE",1,1,0,0,0
"14342",14342,"I wonder if everyone who showed up to the #WomensMarch voted for @HillaryClinton...or if they voted for trump and now see it was a mistake🤔",1,0,1,-0.34,-0.34
"14343",14343,"RT @TheDemCoalition: Not alternative facts: #WomensMarch draws almost twice Metro ridership of Trump’s inauguration https://t.co/ILOPBhG121…",1,1,0,0,0
"14344",14344,"Why #Londoners are standing in solidarity with the U.S. at the #WomensMarch https://t.co/c4XqSpauYG",1,1,0,0.296,0.296
"14345",14345,"RT @Mughammad: The largest inaugural protest in history!! https://t.co/cxoBpWmoBg",1,1,0,-0.3786,-0.379
"14346",14346,"Yes! Thank you, @cspan for covering the #WomensMarch",1,1,0,0.6696,0.67
"14347",14347,"Outstanding points!  Our voices must be followed with deliberate and unwavering action!  @womensmarch https://t.co/c29a1ZBHcF",1,1,0,0.6792,0.679
"14348",14348,"I really wish I could've been at the #WomensMarch today and photograph all the beautiful people",1,1,0,0.7841,0.784
"14349",14349,"RT @JordanEdwards: Hey @JK_Rowling, I will be carrying your words in my heart and in my hands during the #WomensMarch this weekend: https:/…",1,1,0,0.6369,0
"14350",14350,"RT @davidmackau: Incredible turnout at Chicago's #WomensMarch (pic: CNN) https://t.co/uVTGKf1KH5 https://t.co/v3QWomKSeH",1,1,0,0,0
"14351",14351,"#FF.@MENofWM:""We are men that stand in solidarity with the women in our lives..""
pic-h/t-@sherrifflucy 
#WomensMarch https://t.co/7ViXtTP1Gd",1,1,0,0.296,0.296
"14352",14352,"@KarmaCafe2017 @DebraRusso @Brantherton @Dianecg4  Lol..  trumpets are jealous AF of the worldwide attention of #WomensMarch
I love it. :-)",1,0,0,0.743,0.781
"14353",14353,"RT @Giddilee: I can hardly believe what I'm reading. WTF is going on down there, my friends &amp; neighbours? #TheResistance #StrongerTogether…",1,0,0,-0.347,-0.347
"14354",14354,"#WeRise #WomensMarch  #NastyWomanVote  #TheNightlyShow #AMJOY #TheResistance #PeopleOath Guess he forgot Hillary won popular vote by &gt; 3m! https://t.co/wQFw9VW4uC",1,1,0,0.7777,0.836
"14355",14355,"RT @CandiceUpdate: Picture of Candice Accola with her daughter 'Florence May King' on January 21st #Womensmarch #6 https://t.co/xuQii2ZI5O",1,1,0,0,0
"14356",14356,"The best. https://t.co/bqPGxeH6qn",1,1,0,0.6369,0.637
"14357",14357,"@KeithOlbermann @SheriffClarke These are REAL police. Not a phony like you. https://t.co/5HNDguBVUd",1,0,0,-0.2755,-0.276
"14358",14358,"So i learned that my mother was assaulted by feminist protesters on her way to work for not joining thier protest #WomensMarch #fuckfeminism",0,0,1,-0.5514,-0.551
"14359",14359,"RT @AdaColau: Barcelona❤️ #WomensMarch: standing up for equal rights and diversity, resisting racial and religious discrimination and the a…",1,1,0,0,0
"14360",14360,"Rosie called for martial law. https://t.co/ThGmpybTme",1,0,1,0,0
"14361",14361,"You can't make this stuff up...#WomensMarch looked like a bunch of bored people looking for a cause to display their insanity! https://t.co/aICJeaHeYz",0,0,1,-0.5562,-0.556
"14362",14362,"I'm crushed I can't be there in person tomorrow but I'm cheering on all my amazing ladies and gents. #yeswecan #WeWontGoBack https://t.co/jWfF4o4rpq",1,1,0,0.8674,0.867
"14363",14363,"RT @patiomensch: This is incredible. Station after station packed with people on their way to #WomensMarch. We're at capacity.",1,1,1,0,0
